text,label,clean_text
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,0,make girl happy difficult make girl happy need friend companion lover chef lt gt good listener lt gt organizer lt gt good boyfriend lt gt clean lt gt sympathetic lt gt athletic lt gt warm lt gt courageous lt gt determine lt gt true lt gt dependable lt gt intelligent lt gt psychologist lt gt pest exterminator lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniye pudunga venaam
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",0,sorry battery die come get gram place
"Aight, sounds good. When do you want me to come down?",0,aight sound good want come
Same. Wana plan a trip sometme then,0,wana plan trip sometme
I dont. Can you send it to me. Plus how's mode.,0,dont send plus mode
Where r we meeting?,0,meeting
Ok lor thanx... ÌÏ in school?,0,ok lor thanx school
Nope i'm not drivin... I neva develop da photos lei...,0,nope drivin neva develop da photo lei
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,escape theatre go watch kavalan minute
Thanks for sending this mental ability question..,0,thanks send mental ability question
Chk in ur belovd ms dict,0,chk ur belovd m dict
I WILL CAL YOU SIR. In meeting,0,cal sir meeting
"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",0,aiyo always ex one dunno abt mei reply first time reply fast lucky workin huh get bao ur sugardad ah gee
Oh for fuck's sake she's in like tallahassee,0,oh fuck sake like tallahassee
I keep ten rs in my shelf:) buy two egg.,0,keep ten r shelf buy two egg
Yes baby! We can study all the positions of the kama sutra ;),0,yes baby study position kama sutra
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",0,ok much though friday cant wait dunno wot hell im gon na another week become slob oh wait already do
Oh oh... Den muz change plan liao... Go back have to yan jiu again...,0,oh oh den muz change plan liao go back yan jiu
Oh yeah! And my diet just flew out the window,0,oh yeah diet fly window
Or ill be a little closer like at the bus stop on the same street,0,ill little closer like bus stop street
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,0,cthen thk shd enuff still get conclusion content pg reference da content pg cover pg
Thts god's gift for birds as humans hav some natural gift frm god..,0,thts god gift bird human hav natural gift frm god
"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",0,sorry man account dry would want could trade back half could buy shit credit card
ÌÏ no home work to do meh... ,0,home work meh
I'm always looking for an excuse to be in the city.,0,always look excuse city
You still around? Looking to pick up later,0,still around look pick later
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,get garden ready summer free selection summer bulb seed worth 33 50 scotsman saturday stop go2 notxt co uk
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0,solve case man find murder lt decimal gt lt gt afternoon wife call police police question everyone wife sir sleep murder take place cook cook gardener pick vegetable house maid go post office child go play neighbour go marriage police arrest murderer immediately reply reason r brilliant
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0,future plan tomorrow result today best present enjoy future
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,1,important customer service announcement premier call freephone 0800 542 0578
No need for the drug anymore.,0,need drug anymore
This pain couldn't have come at a worse time.,0,pain come bad time
Yeah right! I'll bring my tape measure fri!,0,yeah right bring tape measure fri
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0,case wake wonder forgot take care something grandma today do parade
I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,0,sch fr 6 dun haf da book sch home
HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,0,hcl chennai require fresher voice process excellent english need salary upto lt gt call m suman lt gt telephonic interview via indyarocks com
"Just wondering, the others just took off",0,wonder others take
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0,oh get pay outstanding one commercial hasbro august make u jump many hoop get pay still
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",1,meet ur dream partner soon ur career flyng start find free txt horo follow ur star sign horo aries
"That's fine, I'll bitch at you about it later then",0,fine bitch later
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0,house maid murderer coz man murder lt gt th january public holiday govt instituitions close include post office
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",1,hot pic straight phone see get wet want xx text pic 89555 txt cost 150p textoperator g696ga 18 xxx
I to am looking forward to all the sex cuddling.. Only two more sleeps ,0,look forward sex cuddle two sleep
We live in the next  &lt;#&gt; mins,0,live next lt gt min
Keep my payasam there if rinu brings,0,keep payasam rinu brings
K I'll be sure to get up before noon and see what's what,0,sure get noon see
Then why you came to hostel.,0,come hostel
FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,1,freemsg today day ready horny live town love sex fun game netcollex ltd 08700621170150p per msg reply stop end
Just normal only here :),0,normal
I reach home safe n sound liao...,0,reach home safe sound liao
Sounds great! Im going to sleep now. Have a good night!,0,sound great im go sleep good night
That seems unnecessarily affectionate,0,seem unnecessarily affectionate
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0,miserable tell side effect birth control massive gut wrench cramp first month sleep last night
No no. I will check all rooms befor activities,0,check room befor activity
Short But Cute : \ Be a good person ,0,short cute good person
Good evening! this is roger. How are you?,0,good evening roger
Going for dinner.msg you after.,0,go dinner msg
Lol u still feeling sick?,0,lol still feel sick
Rofl. Its true to its name,0,rofl true name
"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",0,hey guy know breathe neck get bud anyway able get half track usf tonight
A guy who gets used but is too dumb to realize it.,0,guy get use dumb realize
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,1,reply name address receive post week completely free accommodation various global location www phb1 com ph 08700435505150p
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0,ok stay night xavier sleep bag get tire
She ran off with a younger man. we will make pretty babies together :),0,ran young man make pretty baby together
If i said anything wrong sorry de:-),0,say anything wrong sorry de
S now only i took tablets . Reaction morning only.,0,take tablet reaction morning
"URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",1,urgent mobile 07xxxxxxxxx 000 bonus caller prize 02 06 03 2nd attempt reach call 09066362231 asap box97n7qp 150ppm
When did you get to the library,0,get library
"Hmm well, night night ",0,hmm well night night
Takin a shower now but yeah I'll leave when I'm done,0,takin shower yeah leave do
"ItÛ÷s å£6 to get in, is that ok?",0,get ok
"Yes, princess. Are you going to make me moan?",0,yes princess go make moan
Its normally hot mail. Com you see!,0,normally hot mail com see
Fine am simply sitting.,0,fine simply sit
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,1,free 1st week entry textpod chance win 40gb ipod 250 cash every wk txt vpod 81303 t c www textpod net custcare 08712405020
I pocked you up there before,0,pocked
Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,0,love one law make happy person love way friendship one law never make ur friend feel alone alive gud night
Apps class varaya elaya.,0,apps class varaya elaya
"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",1,win 100 music gift voucher every week start txt word draw 87066 tscs www idew com skillgame 1winaweek age16 150ppermesssubscription
"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",1,thanks ringtone order reference number x29 mobile charge 50 tone arrive please call customer service 09065989180
I havent add Ì_ yet right.. ,0,havent add yet right
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,0,yup paragon havent decide whether cut yet hee
How much it will cost approx . Per month.,0,much cost approx per month
What he said is not the matter. My mind saying some other matter is there.,0,say matter mind say matter
Ok lor but not too early. Me still having project meeting now.,0,ok lor early still project meeting
Do Ì_ noe if ben is going?,0,noe ben go
Thank god they are in bed!,0,thank god bed
"Playin space poker, u?",0,playin space poker
Fine. Do you remember me.,0,fine remember
Cos daddy arranging time c wat time fetch Ì_ mah...,0,co daddy arrange time wat time fetch mah
No current and food here. I am alone also,0,current food alone also
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,0,buzzzz grin buzz as buzz chest buzz cock keep phone vibrator feel shake
